TID,KEY,TIME,I,WND,PRED_WND
2310,2017-19,2017091906,9,23,18.94495157452201
2310,2017-19,2017091912,9,20,19.12191599593052
2310,2017-19,2017091918,9,20,14.658984328920553
2310,2017-19,2017092000,9,18,13.190620979491541
2310,2017-19,2017092006,9,18,11.914412554181524
2310,2017-19,2017092012,9,18,7.130094845399981
2310,2017-19,2017092018,9,18,9.019712183379568
2310,2017-19,2017092100,9,15,7.025983757522454
2310,2017-19,2017092106,9,15,7.879352346768769
2310,2017-19,2017092112,9,13,7.842710237695883
2310,2017-19,2017092118,9,13,7.452474123404443
2310,2017-19,2017092200,9,13,2.1721281579280003
2311,2017-20,2017091300,2,20,19.691513861487124
2311,2017-20,2017091306,2,23,23.625730893891557
2311,2017-20,2017091312,2,23,21.302375452701597
2311,2017-20,2017091318,3,25,23.25782537512822
2311,2017-20,2017091400,3,28,22.17689586820171
2311,2017-20,2017091406,4,33,25.002977623200877
2311,2017-20,2017091412,4,38,22.798692131637722
2311,2017-20,2017091418,4,40,24.786337032477377
2311,2017-20,2017091500,5,42,28.01898330094383
2311,2017-20,2017091506,5,42,32.945467232581336
2311,2017-20,2017091512,3,30,36.68622778410719
2311,2017-20,2017091518,2,23,35.56474091599995
2311,2017-20,2017091600,1,15,35.020902339516624
2311,2017-20,2017091606,1,13,32.808861113774526
2314,2017-23,2017101306,2,20,21.165989006353584
2314,2017-23,2017101312,2,20,24.728347943360745
2314,2017-23,2017101318,3,25,21.89728718231163
2314,2017-23,2017101400,3,25,20.332695252705776
2314,2017-23,2017101406,3,28,22.699562216675815
2314,2017-23,2017101412,3,30,23.067244717981737
2314,2017-23,2017101418,4,35,30.34914686095692
2314,2017-23,2017101500,4,38,28.680769742482596
2314,2017-23,2017101506,5,42,30.76956734005182
2314,2017-23,2017101512,4,38,30.66072446784608
2314,2017-23,2017101518,3,28,35.19627075825946
2314,2017-23,2017101600,2,18,36.092381045246725
2314,2017-23,2017101606,1,15,38.87243555618198
2315,2017-24,2017101706,3,25,28.322140710467806
2315,2017-24,2017101712,3,28,27.001157437703455
2315,2017-24,2017101718,3,30,25.690738720746992
2315,2017-24,2017101800,3,30,30.22183916275776
2315,2017-24,2017101806,3,30,32.10239877510776
2315,2017-24,2017101812,4,33,35.36783293065747
2315,2017-24,2017101818,4,35,35.693657228255404
2315,2017-24,2017101900,4,38,32.79769063810687
2315,2017-24,2017101906,4,38,31.797526158575522
2315,2017-24,2017101912,4,38,34.830477181167
2315,2017-24,2017101918,4,38,36.80970907301344
2315,2017-24,2017102000,5,42,40.43793418293154
2315,2017-24,2017102006,5,45,38.24800020415012
2315,2017-24,2017102012,5,48,36.97877209785463
2315,2017-24,2017102018,6,52,36.200826361964914
2315,2017-24,2017102100,6,58,41.3335250660474
2315,2017-24,2017102106,6,58,43.86425319316885
2315,2017-24,2017102112,6,55,46.31980362952123
2315,2017-24,2017102118,6,55,50.25543423109889
2315,2017-24,2017102200,6,52,56.835025857528194
2315,2017-24,2017102206,5,48,51.30814427499155
2315,2017-24,2017102212,5,42,43.941844020730514
2315,2017-24,2017102218,4,40,43.32347243086775
2315,2017-24,2017102300,9,30,37.37503574744568
2315,2017-24,2017102306,9,25,32.41396126787441
2315,2017-24,2017102312,9,25,25.093856473944697
2315,2017-24,2017102318,9,20,25.6976448714816
2316,2017-25,2017102406,2,18,23.60144277416913
2316,2017-25,2017102412,2,18,23.390453546857543
2316,2017-25,2017102418,2,18,25.0362436337777
2316,2017-25,2017102500,2,20,23.293357956823684
2316,2017-25,2017102506,2,20,26.70066476786036
2316,2017-25,2017102512,2,20,25.64063428974373
2316,2017-25,2017102518,2,23,24.518304224839767
2316,2017-25,2017102600,2,23,29.080401930416315
2316,2017-25,2017102606,2,23,26.682772463619244
2316,2017-25,2017102612,2,23,25.215534989578487
2316,2017-25,2017102618,2,23,29.056428086871392
2316,2017-25,2017102700,3,25,27.542124565469862
2316,2017-25,2017102706,3,25,26.53341284891991
2316,2017-25,2017102712,3,28,25.591580339967322
2316,2017-25,2017102718,3,28,25.21789245098097
2316,2017-25,2017102800,3,30,27.429236804902814
2316,2017-25,2017102806,4,33,26.12810754311721
2316,2017-25,2017102812,4,33,29.50378235394703
2316,2017-25,2017102818,4,33,28.807739932646314
2316,2017-25,2017102900,3,30,29.311432016646734
2316,2017-25,2017102906,3,30,31.35317582361705
2316,2017-25,2017102912,9,25,28.584248211193085
2317,2017-26,2017110200,2,18,19.30999388695733
2317,2017-26,2017110206,2,20,19.06172386958815
2317,2017-26,2017110212,3,25,18.437554850513038
2317,2017-26,2017110218,3,28,18.095993124687254
2317,2017-26,2017110300,4,33,22.409406362236382
2317,2017-26,2017110306,4,35,23.87731647674383
2317,2017-26,2017110312,4,38,28.761851709349344
2317,2017-26,2017110318,5,42,30.462329811917755
2317,2017-26,2017110400,4,38,35.36364821676665
2317,2017-26,2017110406,3,28,35.28711840907033
2317,2017-26,2017110412,2,18,36.34278583519921
2317,2017-26,2017110418,1,15,38.84144550068112
2317,2017-26,2017110500,1,13,29.416580228662724
2318,2017-27,2017110918,1,15,21.06851398179515
2318,2017-27,2017111000,2,18,20.05202339586225
2318,2017-27,2017111006,2,18,19.413075414235436
2318,2017-27,2017111012,2,20,19.03058437849853
2318,2017-27,2017111018,2,20,18.443391211493633
2318,2017-27,2017111100,2,23,22.268226475281438
2318,2017-27,2017111106,2,23,20.290145428276332
2318,2017-27,2017111112,2,23,22.377863984061037
2318,2017-27,2017111118,2,20,21.513160640739613
2318,2017-27,2017111200,2,18,24.91913011990249
2318,2017-27,2017111206,2,18,23.235381542561697
2318,2017-27,2017111212,1,13,22.321213269145062
2318,2017-27,2017111218,1,13,17.787010390179148
2318,2017-27,2017111300,1,13,16.023043368530296
2318,2017-27,2017111306,1,13,17.40680844187574
2319,2017-28,2017111818,2,18,18.628760787176248
2319,2017-28,2017111900,2,18,21.621518386888624
2319,2017-28,2017111906,1,15,18.89652734503437
2319,2017-28,2017111912,1,13,18.25815606088247
2320,2017-29,2017121500,2,20,23.344390242864847
2320,2017-29,2017121506,2,20,27.89661946834127
2320,2017-29,2017121512,2,23,26.54460391350665
2320,2017-29,2017121518,2,23,25.029719386002682
2320,2017-29,2017121600,2,23,27.854180458278506
2320,2017-29,2017121606,2,23,27.511339788942735
2320,2017-29,2017121612,2,23,32.245952678833476
2320,2017-29,2017121618,2,20,29.9213674436009
2320,2017-29,2017121700,2,18,27.58741678754535
2320,2017-29,2017121706,2,18,27.457881763713146
2320,2017-29,2017121712,2,18,26.874478880145432
2320,2017-29,2017121718,2,18,22.384786473336987
2320,2017-29,2017121800,2,18,20.540886782299253
2320,2017-29,2017121806,2,18,20.997684544145102
2320,2017-29,2017121812,2,18,21.127450331208365
2320,2017-29,2017121818,2,18,20.904248229988468
2320,2017-29,2017121900,2,18,20.61385220147349
2320,2017-29,2017121906,2,20,20.9217743920006
2320,2017-29,2017121912,2,20,20.192648015586883
2320,2017-29,2017121918,2,20,19.92919195930591
2320,2017-29,2017122000,2,20,20.15358836940925
2320,2017-29,2017122006,2,20,22.53269830006684
2320,2017-29,2017122012,2,23,21.009861547956973
2320,2017-29,2017122018,2,23,19.896169639451898
2320,2017-29,2017122100,2,20,19.091481489104297
2320,2017-29,2017122106,2,18,18.715988303516383
2320,2017-29,2017122112,2,18,22.958336198440122
2320,2017-29,2017122118,1,15,21.100385936638986
2320,2017-29,2017122200,1,13,15.94126707986453
2320,2017-29,2017122206,1,13,13.499508463077177
2320,2017-29,2017122212,1,13,14.600544198434534
2320,2017-29,2017122218,1,13,9.828009918192322
2321,2017-30,2017122200,3,25,27.134134838942543
2321,2017-30,2017122206,2,23,30.168414121748583
2321,2017-30,2017122212,2,23,30.738060891320004
2321,2017-30,2017122218,3,25,33.006181122009025
2321,2017-30,2017122300,3,28,26.06765421903475
2321,2017-30,2017122306,3,28,22.903190837825264
2321,2017-30,2017122312,3,30,23.29986783451261
2321,2017-30,2017122318,4,33,26.67504330781327
2321,2017-30,2017122400,4,35,30.60674755962009
2321,2017-30,2017122406,4,38,28.263073185721737
2321,2017-30,2017122412,4,38,30.122546405099285
2321,2017-30,2017122418,4,38,32.579388614543916
2321,2017-30,2017122500,4,35,33.034332959665164
2321,2017-30,2017122506,3,25,34.77749319076298
2321,2017-30,2017122512,2,23,33.4751022508072
2321,2017-30,2017122518,2,20,31.673800389772055
2321,2017-30,2017122600,1,15,26.55440725215624
2321,2017-30,2017122606,1,13,12.600339287047802
2322,2017-31,2018010118,1,15,19.915492522663158
2322,2017-31,2018010200,1,15,18.800497197554876
2322,2017-31,2018010206,1,15,21.29754529263147
2322,2017-31,2018010212,1,15,19.60418193638094
2322,2017-31,2018010218,1,15,17.946555370181557
2322,2017-31,2018010300,2,18,17.58446257438584
2322,2017-31,2018010306,2,18,17.666196631640503
2322,2017-31,2018010312,2,18,17.56869799198637
2322,2017-31,2018010318,2,18,16.54743620770182
2322,2017-31,2018010400,1,15,20.442179935153888
2322,2017-31,2018010406,0,10,18.83101246564496
2323,2018-01,2018021200,2,18,20.056660163954632
2323,2018-01,2018021206,2,18,24.9024004554268
2323,2018-01,2018021212,2,18,23.644987140091132
2323,2018-01,2018021218,2,18,22.578173487574986
2323,2018-01,2018021300,2,18,21.940645754777336
2323,2018-01,2018021306,2,18,21.741711141143924
2323,2018-01,2018021312,1,15,21.35254642035801
2323,2018-01,2018021318,1,13,21.24268712049195
2323,2018-01,2018021400,1,13,20.92939279528275
2323,2018-01,2018021406,1,13,20.595718117914032
2323,2018-01,2018021412,1,13,15.589053255371368
2323,2018-01,2018021418,1,13,13.78120308279614
2323,2018-01,2018021500,1,13,13.641529298213015
2323,2018-01,2018021506,1,13,14.518078263198106
2323,2018-01,2018021512,0,10,16.26133938477892
2323,2018-01,2018021518,0,10,15.17642117874965
2323,2018-01,2018021600,0,10,14.487844233362068
2323,2018-01,2018021606,0,10,15.54590839386475
2324,2018-02,2018032612,2,18,24.397343594944118
2324,2018-02,2018032618,2,18,24.05026500767167
2324,2018-02,2018032700,2,18,23.878566745858336
2324,2018-02,2018032706,2,18,23.891725154674475
2324,2018-02,2018032712,2,18,23.636351736673134
2324,2018-02,2018032718,2,20,23.590250271052184
2324,2018-02,2018032800,2,23,24.23572927040925
2324,2018-02,2018032806,3,25,24.228053111719817
2324,2018-02,2018032812,3,25,24.184250424651793
2324,2018-02,2018032818,3,28,26.402005893202386
2324,2018-02,2018032900,3,30,29.70183531687627
2324,2018-02,2018032906,4,33,29.605389171286504
2324,2018-02,2018032912,4,38,27.952448235972383
2324,2018-02,2018032918,5,42,32.963121424653764
2324,2018-02,2018033000,6,52,35.69013172559471
2324,2018-02,2018033006,6,60,38.17411234461338
2324,2018-02,2018033012,6,60,43.32639106494224
2324,2018-02,2018033018,6,52,46.903303637353076
2324,2018-02,2018033100,5,45,59.248609160659726
2324,2018-02,2018033106,4,38,63.49978899179939
2324,2018-02,2018033112,3,30,56.617402493149996
2324,2018-02,2018033118,2,18,41.6148520206558
2324,2018-02,2018040100,1,15,32.876484807280576
2324,2018-02,2018040106,1,13,27.244741489716944
2325,2018-03,2018051300,1,15,23.957665668102777
2325,2018-03,2018051306,1,15,23.040834303643237
2325,2018-03,2018051312,1,15,22.679366566079466
2325,2018-03,2018051318,1,13,23.279339297110198
2325,2018-03,2018051400,1,13,23.426486447352488
2325,2018-03,2018051406,1,13,22.613896609643234
2325,2018-03,2018051412,1,13,22.637913837330757
2326,2018-04,2018060412,1,15,14.879675318776435
2326,2018-04,2018060418,1,15,15.50249582569353
2326,2018-04,2018060500,2,18,15.772207348524432
2326,2018-04,2018060506,2,18,15.903018874083386
2326,2018-04,2018060512,2,20,15.248805082572119
2326,2018-04,2018060518,2,20,15.059157072169683
2326,2018-04,2018060600,2,20,19.03469403567317
2326,2018-04,2018060606,2,18,16.00038959183496
2326,2018-04,2018060612,2,18,17.18449478961719
2326,2018-04,2018060618,2,18,15.784549937358122
2326,2018-04,2018060700,2,18,15.925791436727195
2326,2018-04,2018060706,2,23,13.803371107474788
2326,2018-04,2018060712,2,23,14.677902580089892
2326,2018-04,2018060718,2,20,15.968389810332553
2326,2018-04,2018060800,2,18,15.801992975749044
2326,2018-04,2018060806,2,18,23.543252107016315
2326,2018-04,2018060812,1,15,20.81565100138903
2326,2018-04,2018060818,1,13,14.601174133759628
2326,2018-04,2018060900,0,10,12.533462323603487
2326,2018-04,2018060906,0,10,13.793404159544536
2326,2018-04,2018060912,0,10,9.996669585018424
2326,2018-04,2018060918,0,10,8.881542901367936
2326,2018-04,2018061000,0,10,6.305438256957757
2327,2018-05,2018060800,2,18,22.216478226663583
2327,2018-05,2018060806,2,18,21.61901708227083
2327,2018-05,2018060812,2,18,20.510172225018323
2327,2018-05,2018060818,2,20,20.529993819434537
2327,2018-05,2018060900,2,23,24.684142600530436
2327,2018-05,2018060906,3,25,22.17737241407434
2327,2018-05,2018060912,3,25,21.114201908584334
2327,2018-05,2018060918,3,25,23.332379262681968
2327,2018-05,2018061000,3,30,26.05706681233096
2327,2018-05,2018061006,3,30,27.637828942846454
2327,2018-05,2018061012,3,28,25.81595609358243
2327,2018-05,2018061018,3,28,24.00211159085393
2327,2018-05,2018061100,3,25,29.620254082551696
2327,2018-05,2018061106,3,25,27.252863703831792
2327,2018-05,2018061112,2,23,22.42836641329285
2327,2018-05,2018061118,9,23,22.733495492452562
2327,2018-05,2018061200,9,18,17.917321791567588
2327,2018-05,2018061206,9,18,18.96552353185308
2328,2018-06,2018061512,2,18,15.958281964880484
2328,2018-06,2018061518,2,18,16.49245390327127
2328,2018-06,2018061600,2,18,16.757731607185804
2328,2018-06,2018061606,2,20,14.763713605601026
2328,2018-06,2018061612,2,20,18.407257963270013
2328,2018-06,2018061618,2,18,17.19199173490165
2328,2018-06,2018061700,9,15,15.086523491217179
2328,2018-06,2018061706,9,15,19.200785559591623
2328,2018-06,2018061712,9,15,18.325396092034623
2328,2018-06,2018061718,9,15,16.204723531645413
2328,2018-06,2018061800,9,15,12.344914253770185
2328,2018-06,2018061806,9,15,13.433932000514517
2328,2018-06,2018061812,9,13,14.305662943350058
2328,2018-06,2018061818,9,13,14.95006300034504
2328,2018-06,2018061900,9,13,14.816002320852192
2328,2018-06,2018061906,9,13,13.901283655130442
2328,2018-06,2018061912,9,13,11.293583336446886
2328,2018-06,2018061918,9,13,11.06750120142192
2328,2018-06,2018062000,9,13,11.495298039896909
2328,2018-06,2018062006,9,13,11.300378872641147
2329,2018-07,2018063000,2,23,25.949108350992958
2329,2018-07,2018063006,2,23,24.949773666124884
2329,2018-07,2018063012,2,23,27.538303741879645
2329,2018-07,2018063018,2,23,25.94246541047238
2329,2018-07,2018070100,3,25,28.58176048140757
2329,2018-07,2018070106,3,25,26.882903441564224
2329,2018-07,2018070112,3,28,25.811729213765204
2329,2018-07,2018070118,3,30,24.02661006564
2329,2018-07,2018070200,4,33,26.466477920527495
2329,2018-07,2018070206,4,33,25.147729674173604
2329,2018-07,2018070212,4,33,28.88185955553365
2329,2018-07,2018070218,4,35,29.881083918578042
2329,2018-07,2018070300,3,30,31.577350662711012
2329,2018-07,2018070306,3,30,29.299474225194672
2329,2018-07,2018070312,3,28,26.93256626517808
2329,2018-07,2018070318,3,25,28.554431107734615
2329,2018-07,2018070400,2,23,19.410999491275277
2329,2018-07,2018070406,2,20,20.348999950979817
2329,2018-07,2018070412,9,20,18.313075737031568
2329,2018-07,2018070418,9,20,14.037544493732526
2329,2018-07,2018070500,9,18,12.68163824749928
2329,2018-07,2018070506,9,13,8.692091819711209
2330,2018-08,2018070500,3,28,25.594382362400438
2330,2018-08,2018070506,4,33,24.51443583752166
2330,2018-08,2018070512,4,38,28.2218055919256
2330,2018-08,2018070518,5,48,33.92305304603741
2330,2018-08,2018070600,6,58,38.15852411480097
2330,2018-08,2018070606,6,58,42.33705926719921
2330,2018-08,2018070612,6,58,46.54027398638624
2330,2018-08,2018070618,6,55,57.2617072677167
2330,2018-08,2018070700,6,52,65.86477711575594
2330,2018-08,2018070706,6,52,58.50272887649464
2330,2018-08,2018070712,6,52,55.88102791463149
2330,2018-08,2018070718,6,52,50.363768771958235
2330,2018-08,2018070800,6,52,46.316734475799706
2330,2018-08,2018070806,6,58,48.057848560544585
2330,2018-08,2018070812,6,58,48.7514921553053
2330,2018-08,2018070818,6,58,48.6994616671318
2330,2018-08,2018070900,6,58,48.38622052185855
2330,2018-08,2018070906,6,58,56.64512077350736
2330,2018-08,2018070912,6,55,53.54884474575829
2330,2018-08,2018070918,6,52,51.64423533143628
2330,2018-08,2018071000,5,50,51.001413366676786
2330,2018-08,2018071006,5,48,50.05423985106097
2330,2018-08,2018071012,5,48,45.275792622804715
2330,2018-08,2018071018,5,45,41.67470348545413
2330,2018-08,2018071100,4,40,40.147164344611554
2330,2018-08,2018071106,2,20,38.00189262085888
2330,2018-08,2018071112,1,15,39.27022622847272
2330,2018-08,2018071118,1,13,34.61376604076338
2330,2018-08,2018071200,0,10,28.120240008607198
2330,2018-08,2018071206,0,10,0.7690549875017041
2330,2018-08,2018071212,0,10,2.716238931973635
2330,2018-08,2018071218,0,10,5.6258729972149695
2330,2018-08,2018071300,0,10,3.5870185011761464
2331,2018-09,2018071800,2,18,21.232720807134854
2331,2018-09,2018071806,2,20,18.491889607587325
2331,2018-09,2018071812,2,20,20.628679719143975
2331,2018-09,2018071818,2,20,23.957438387203524
2331,2018-09,2018071900,2,18,13.841816117694748
2331,2018-09,2018071906,1,15,17.27345545856417
2331,2018-09,2018071912,1,15,16.771467910350736
2331,2018-09,2018071918,1,13,15.950750708463204
2331,2018-09,2018072000,1,13,12.188395777131916
2331,2018-09,2018072006,1,13,7.600367090682994
2331,2018-09,2018072012,1,13,9.153048844092268
2331,2018-09,2018072018,1,13,7.2224664681349395
2331,2018-09,2018072100,1,13,8.154591430828589
2331,2018-09,2018072106,1,13,9.414447568049752
2331,2018-09,2018072112,1,15,9.034197311451976
2331,2018-09,2018072118,1,15,9.251441380383085
2331,2018-09,2018072200,1,15,9.768939018557433
2331,2018-09,2018072206,1,15,10.61849123615201
2331,2018-09,2018072212,1,15,14.687402609989022
2331,2018-09,2018072218,1,15,13.48094760290752
2331,2018-09,2018072300,1,15,13.485459519003882
2331,2018-09,2018072306,1,15,13.524997241969402
2331,2018-09,2018072312,1,15,13.645392956245473
2331,2018-09,2018072318,1,15,13.568119891299716
2331,2018-09,2018072400,1,15,13.347570299202118
2331,2018-09,2018072406,1,13,13.189952829318543
2331,2018-09,2018072412,1,13,13.2841293400582
2332,2018-10,2018072000,3,25,25.008082852813914
2332,2018-10,2018072006,3,25,23.293543032357945
2332,2018-10,2018072012,3,25,27.025084372797608
2332,2018-10,2018072018,3,25,25.601852877307465
2332,2018-10,2018072100,3,25,27.943244773733113
2332,2018-10,2018072106,3,25,27.493843123521515
2332,2018-10,2018072112,3,28,25.33731922919918
2332,2018-10,2018072118,3,28,24.646170241385676
2332,2018-10,2018072200,3,28,23.200476306944097
2332,2018-10,2018072206,3,25,23.041125699723807
2332,2018-10,2018072212,2,23,27.020011402645537
2332,2018-10,2018072218,2,23,25.372741919192038
2332,2018-10,2018072300,2,20,23.93831423323428
2332,2018-10,2018072306,2,20,18.231801577839803
2332,2018-10,2018072312,2,18,16.21549240411298
